time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,roll_deg,pitch_deg,yaw_deg
0.000,0.033401,1.001555,0.052764,-0.50,0.29,-0.95,86.98,-1.91,0.00
0.010,0.075032,1.010269,0.035822,-0.62,-0.27,-0.41,87.02,-2.00,-0.00
0.020,0.089070,0.991390,0.035338,-0.37,-0.05,0.78,87.05,-2.13,0.00
0.030,0.076968,1.003492,0.040178,-0.11,0.28,0.70,87.08,-2.22,0.01
0.040,0.034369,0.977836,0.043567,-0.08,0.02,-0.12,87.09,-2.21,0.01
0.050,0.001936,1.113377,0.044535,0.06,-0.24,-0.36,87.12,-2.13,0.01
0.060,0.040662,1.032052,0.046471,-0.50,0.34,-0.65,87.12,-2.13,-0.00
0.070,0.054701,0.951211,0.046471,0.29,-0.19,-0.15,87.13,-2.18,-0.00
0.080,0.116663,1.039797,0.043567,0.20,-0.14,0.51,87.15,-2.35,0.00
0.090,0.100204,0.980256,0.036306,0.26,0.08,0.51,87.18,-2.48,0.01
0.100,0.054701,0.982676,0.040662,0.23,0.04,0.02,87.20,-2.51,0.01
0.110,0.038242,1.001071,0.037758,0.16,-0.15,-0.25,87.23,-2.50,0.01
0.120,0.071643,0.991874,0.033401,0.12,-0.11,-0.07,87.26,-2.57,0.01
0.130,0.115694,0.996231,0.036306,0.09,0.08,0.05,87.29,-2.73,0.01
0.140,0.117147,0.988001,0.034369,0.04,0.03,0.15,87.32,-2.89,0.01
0.150,0.052764,0.996231,0.037274,-0.07,-0.08,0.19,87.34,-2.90,0.01
0.160,0.007261,0.991874,0.037758,-0.03,-0.06,0.23,87.36,-2.80,0.01
0.170,0.033401,0.988485,0.040662,-0.02,0.05,-0.09,87.37,-2.76,0.01
0.180,0.104561,0.984129,0.038242,0.01,-0.06,-0.33,87.39,-2.89,0.01
0.190,0.136026,0.996715,0.038726,0.06,-0.01,-0.11,87.40,-3.09,0.01
0.200,0.104077,0.990422,0.043083,0.11,0.03,0.34,87.41,-3.21,0.01
0.210,0.061478,0.999619,0.041631,0.08,-0.04,0.37,87.42,-3.22,0.01
0.220,0.041631,0.975899,0.037758,0.17,-0.03,-0.06,87.43,-3.19,0.01
0.230,0.060026,0.986065,0.037274,0.15,-0.01,-0.26,87.45,-3.20,0.01
0.240,0.095363,0.988001,0.031465,-0.01,-0.07,-0.17,87.48,-3.29,0.01
0.250,0.133605,0.987033,0.029529,0.10,-0.06,0.07,87.51,-3.47,0.01
0.260,0.106013,0.992842,0.031949,-0.07,0.06,0.18,87.54,-3.57,0.01
0.270,0.066319,0.986549,0.033885,-0.11,0.03,0.10,87.56,-3.58,0.01
0.280,0.048408,0.999135,0.037274,-0.17,0.02,-0.01,87.57,-3.55,0.01
0.290,0.041631,0.984129,0.037758,-0.07,-0.01,-0.06,87.58,-3.51,0.01
0.300,0.100204,0.992842,0.036790,-0.07,-0.04,-0.13,87.59,-3.60,0.01
0.310,0.130701,0.982192,0.040662,-0.15,0.02,-0.04,87.59,-3.76,0.01
0.320,0.092943,0.992358,0.045019,0.03,0.05,0.16,87.58,-3.82,0.01
0.330,0.048408,0.994778,0.044051,0.07,-0.03,0.19,87.58,-3.78,0.01
0.340,0.065350,1.000587,0.046471,0.13,0.01,-0.03,87.57,-3.78,0.01
0.350,0.055669,0.997683,0.040662,0.16,0.07,-0.10,87.57,-3.75,0.01
0.360,0.076484,0.990422,0.041631,0.17,0.01,-0.13,87.58,-3.78,0.01
0.370,0.123924,0.996715,0.039210,0.09,-0.04,-0.04,87.58,-3.91,0.01
0.380,0.088102,0.990422,0.034369,0.18,-0.06,0.11,87.60,-3.96,0.01
0.390,0.036306,0.992358,0.034369,0.09,-0.00,0.15,87.62,-3.88,0.01
0.400,0.049376,0.999135,0.034854,-0.20,0.08,-0.01,87.63,-3.84,0.01
0.410,0.060994,0.994778,0.038726,-0.10,0.01,-0.12,87.64,-3.83,0.01
0.420,0.045019,1.002524,0.037758,-0.02,-0.09,-0.12,87.65,-3.78,0.01
0.430,0.075516,0.993810,0.038242,-0.15,-0.06,-0.10,87.65,-3.80,0.01
0.440,0.106013,0.997199,0.037758,-0.24,0.05,-0.12,87.66,-3.89,0.01
0.450,0.038726,0.990906,0.047924,-0.62,0.42,0.16,87.63,-3.82,0.01
0.460,0.038242,1.044638,0.055669,0.20,-0.12,0.82,87.61,-3.75,0.02
0.470,0.077452,0.976383,0.053733,0.12,-0.27,-0.02,87.58,-3.79,0.02
0.480,0.030981,0.996231,0.045019,0.67,0.08,-0.54,87.58,-3.71,0.01
0.490,0.023720,1.004944,0.038242,0.25,0.15,-0.28,87.59,-3.61,0.01
0.500,0.044051,0.992358,0.039210,0.24,-0.01,0.25,87.60,-3.57,0.01
0.510,0.030497,0.997683,0.028561,0.34,-0.20,0.27,87.63,-3.50,0.01
0.520,0.087618,0.973963,0.034369,-0.38,0.43,0.14,87.64,-3.56,0.02
0.530,0.059057,0.978804,0.036790,-0.77,-0.23,0.16,87.64,-3.56,0.02
0.540,0.028561,1.021403,0.043083,-0.61,-0.03,-0.15,87.63,-3.48,0.02
0.550,0.044535,1.014625,0.036306,-0.46,0.62,-0.31,87.64,-3.43,0.01
0.560,-0.008713,1.018498,0.046955,-0.22,0.19,0.11,87.63,-3.27,0.01
0.570,0.008713,0.988485,0.041631,-0.17,-0.35,0.22,87.63,-3.17,0.02
0.580,0.047924,0.999135,0.043083,-0.16,-0.09,-0.12,87.62,-3.15,0.02
0.590,0.000484,0.997683,0.044051,0.04,0.33,-0.11,87.62,-3.02,0.01
0.600,-0.009682,1.005428,0.041147,0.00,-0.05,0.04,87.62,-2.88,0.01
0.610,0.001936,0.990422,0.038726,0.07,-0.21,0.10,87.62,-2.77,0.02
0.620,0.002420,0.868434,0.033885,0.09,-0.00,-0.03,87.63,-2.67,0.02
0.630,0.035338,0.990906,0.038726,-0.07,0.20,-0.17,87.63,-2.64,0.01
0.640,0.004841,1.006880,0.042115,-0.05,-0.01,-0.12,87.63,-2.55,0.01
0.650,0.003873,1.002039,0.043083,-0.20,0.03,-0.08,87.63,-2.45,0.01
0.660,-0.002420,0.944434,0.043083,1.17,-0.20,0.67,87.63,-2.35,0.02
0.670,-0.001452,1.027696,0.032917,0.02,-0.12,0.53,87.65,-2.25,0.02
0.680,-0.004841,0.945887,0.031949,0.19,-0.07,-0.30,87.67,-2.15,0.02
0.690,-0.037274,1.005912,0.037274,0.12,-0.00,-0.39,87.68,-1.98,0.02
0.700,-0.039694,0.996231,0.036306,0.12,0.01,0.06,87.69,-1.81,0.02
0.710,-0.013070,0.992842,0.036790,0.11,-0.06,0.29,87.70,-1.71,0.02
0.720,-0.008229,0.992842,0.037758,0.10,-0.00,-0.08,87.70,-1.62,0.02
0.730,-0.005325,0.991874,0.040662,0.10,0.03,-0.20,87.70,-1.54,0.02
0.740,-0.040178,1.004460,0.042115,0.15,-0.00,0.08,87.70,-1.39,0.02
0.750,-0.038242,0.994294,0.042115,0.16,-0.05,0.18,87.70,-1.25,0.02
0.760,-0.027592,0.997683,0.041631,0.12,0.06,0.08,87.69,-1.13,0.02
0.770,-0.021299,1.000587,0.035822,0.25,0.27,0.16,87.71,-1.04,0.02
0.780,-0.015490,0.996231,0.040178,0.17,0.03,0.19,87.71,-0.96,0.02
0.790,-0.008229,0.984129,0.032433,0.23,-0.28,-0.18,87.73,-0.91,0.02
0.800,-0.029529,0.994778,0.039694,0.07,-0.15,-0.17,87.73,-0.80,0.02
0.810,-0.037758,0.990422,0.044051,0.22,0.05,0.16,87.72,-0.68,0.02
0.820,-0.028561,0.994294,0.044535,0.18,0.03,0.21,87.71,-0.59,0.02
0.830,-0.016459,0.988969,0.043567,0.10,-0.12,-0.10,87.70,-0.53,0.02
0.840,-0.015975,1.004944,0.039210,0.32,-0.04,-0.18,87.71,-0.47,0.02
0.850,-0.029529,1.003976,0.034369,0.17,0.04,0.06,87.72,-0.39,0.02
0.860,-0.026140,0.993810,0.037758,0.15,-0.00,0.27,87.73,-0.31,0.03
0.870,-0.027108,0.974931,0.036790,0.14,-0.18,0.08,87.73,-0.24,0.03
0.880,-0.023720,1.113861,0.039694,0.02,-0.22,-0.36,87.74,-0.18,0.02
0.890,-0.028561,1.001555,0.034854,-0.02,0.02,-0.13,87.75,-0.11,0.02
0.900,-0.027108,0.997683,0.038242,0.14,0.11,0.30,87.75,-0.04,0.02
0.910,-0.003873,0.991390,0.039694,0.04,-0.00,0.23,87.75,-0.03,0.03
0.920,-0.021299,0.984613,0.040178,0.05,-0.12,-0.04,87.75,0.02,0.03
0.930,-0.040178,0.993326,0.038242,-0.03,0.01,-0.04,87.75,0.11,0.03
0.940,-0.029529,0.987517,0.039210,0.03,0.01,0.15,87.75,0.18,0.03
0.950,-0.020331,0.996715,0.038242,0.01,-0.05,0.12,87.75,0.22,0.03
0.960,0.000968,0.987033,0.035822,0.06,-0.08,-0.04,87.76,0.20,0.03
0.970,0.011134,1.002524,0.038726,0.11,0.04,0.02,87.76,0.17,0.03
0.980,0.015490,1.032536,0.034854,0.36,0.03,-0.30,87.78,0.13,0.03
0.990,-0.026140,0.892154,0.025656,-0.20,-0.22,-0.54,87.80,0.19,0.02
1.000,-0.021299,1.031568,0.037274,0.08,-0.18,0.35,87.81,0.23,0.02
1.010,-0.015490,1.007848,0.034854,-0.10,0.18,0.69,87.81,0.26,0.03
1.020,-0.050344,0.973479,0.035338,0.11,0.02,0.21,87.82,0.36,0.03
1.030,-0.043567,0.987033,0.037758,0.11,-0.16,-0.44,87.82,0.45,0.03
1.040,0.093911,0.988485,0.033401,0.29,-0.11,-0.45,87.83,0.21,0.02
1.050,0.091491,0.988485,0.030981,0.32,-0.02,0.09,87.85,-0.01,0.02
1.060,0.059541,0.977836,0.035822,0.25,0.02,0.57,87.85,-0.15,0.03
1.070,-0.034369,0.996715,0.038242,0.19,-0.06,0.54,87.85,-0.06,0.04
1.080,-0.052280,0.974931,0.032433,0.05,-0.11,-0.06,87.86,0.06,0.03
1.090,-0.009197,0.987033,0.033885,0.12,-0.05,-0.33,87.87,0.08,0.03
1.100,0.059541,1.001071,0.038242,0.17,-0.06,-0.02,87.87,-0.06,0.03
1.110,0.105045,0.932816,0.017427,0.92,0.21,0.02,87.92,-0.31,0.03
1.120,0.075516,0.968154,0.025172,0.39,-0.02,-0.33,87.95,-0.48,0.03
1.130,-0.007261,1.004944,0.029529,-0.05,-0.48,0.01,87.96,-0.45,0.03
1.140,-0.023236,0.985097,0.028076,-0.05,0.01,0.45,87.98,-0.37,0.03
1.150,0.055669,0.977836,0.038242,-0.04,0.33,0.01,87.97,-0.49,0.03
1.160,0.102624,0.985581,0.040662,0.13,-0.06,-0.43,87.96,-0.71,0.03
1.170,0.080357,0.999619,0.034854,0.18,-0.37,-0.09,87.96,-0.86,0.03
1.180,0.051796,0.983645,0.030981,-0.36,0.43,-0.30,87.97,-0.95,0.02
1.190,0.024204,0.961377,0.038242,0.49,-0.20,0.14,87.96,-0.97,0.03
1.200,0.041147,1.036409,0.035822,0.11,-0.21,0.38,87.97,-1.02,0.03
1.210,0.062930,0.963313,0.030013,0.25,0.03,0.09,87.98,-1.13,0.03
1.220,0.106981,0.996231,0.032433,0.08,0.17,-0.27,87.99,-1.33,0.03
1.230,0.104077,0.995262,0.036790,-0.01,-0.08,-0.05,87.98,-1.52,0.03
1.240,0.090038,0.995746,0.037274,0.11,-0.12,0.29,87.98,-1.66,0.03
1.250,0.089070,0.988001,0.033885,0.18,0.05,0.15,87.98,-1.80,0.03
1.260,0.118115,0.983160,0.041147,-0.09,0.04,-0.20,87.97,-2.00,0.03
1.270,0.023236,1.000103,0.040662,-0.10,-0.06,0.13,87.95,-1.98,0.03
1.280,-0.018395,0.996715,0.044051,-0.01,-0.00,0.37,87.93,-1.85,0.04
1.290,0.048892,0.987033,0.039694,0.03,0.07,-0.14,87.92,-1.89,0.03
1.300,0.133121,0.985097,0.040662,0.17,-0.06,-0.49,87.91,-2.13,0.03
1.310,0.146191,1.001071,0.036790,0.07,-0.11,-0.15,87.91,-2.37,0.03
1.320,0.087618,0.992358,0.035822,0.14,-0.00,0.51,87.92,-2.48,0.03
1.330,0.049376,0.994778,0.037274,0.08,0.10,0.47,87.91,-2.49,0.04
1.340,0.044535,0.983645,0.039210,0.08,-0.05,-0.09,87.91,-2.50,0.04
1.350,0.069707,0.990906,0.036306,0.08,-0.08,-0.36,87.91,-2.56,0.03
1.360,0.091006,0.997199,0.033401,-0.01,0.06,-0.06,87.91,-2.67,0.03
1.370,0.128764,0.993810,0.035338,-0.03,0.09,0.22,87.92,-2.85,0.03
1.380,0.117147,0.993810,0.039694,-0.10,0.01,0.16,87.91,-3.01,0.04
1.390,0.074548,1.001555,0.039210,-0.02,0.03,0.02,87.90,-3.06,0.04
1.400,0.050344,0.997683,0.035822,0.00,0.05,-0.07,87.90,-3.05,0.04
1.410,0.074548,0.991874,0.039694,-0.10,0.05,-0.06,87.89,-3.10,0.03
1.420,0.088102,0.994778,0.041631,-0.13,0.07,-0.05,87.88,-3.18,0.03
1.430,0.107465,0.997199,0.042599,-0.12,0.04,-0.03,87.87,-3.30,0.03
1.440,0.098752,0.993810,0.042599,0.06,-0.06,0.10,87.85,-3.39,0.03
1.450,0.056637,0.988485,0.040662,0.11,0.01,0.17,87.85,-3.39,0.04
1.460,0.063414,0.982676,0.044051,0.02,-0.02,0.08,87.83,-3.40,0.04
1.470,0.043083,0.986549,0.035822,0.25,-0.05,-0.06,87.84,-3.36,0.04
1.480,0.091491,0.988969,0.037758,0.18,0.01,-0.12,87.84,-3.44,0.04
1.490,0.118599,0.993810,0.035822,0.11,-0.05,-0.03,87.84,-3.57,0.04
1.500,0.073580,0.997199,0.033885,0.16,-0.11,0.17,87.85,-3.60,0.04
1.510,0.046955,0.993326,0.032917,0.06,0.04,0.14,87.86,-3.56,0.04
1.520,0.064382,0.990906,0.034369,-0.02,0.04,-0.05,87.87,-3.57,0.04
1.530,0.028561,0.990906,0.034369,0.04,-0.06,-0.11,87.88,-3.49,0.04
1.540,0.068255,0.995746,0.035338,0.02,-0.06,-0.05,87.88,-3.51,0.04
1.550,0.106981,0.992842,0.036790,-0.04,0.01,-0.08,87.88,-3.62,0.04
1.560,0.071643,0.991390,0.039694,-0.10,-0.03,-0.10,87.87,-3.64,0.03
1.570,0.059057,0.988485,0.039694,-0.69,0.41,0.09,87.86,-3.63,0.04
1.580,0.054701,1.064485,0.070675,-0.08,-0.11,0.80,87.79,-3.60,0.04
1.590,0.012586,0.968638,0.051312,0.23,-0.29,0.31,87.76,-3.49,0.05
1.600,0.027108,1.000587,0.046471,0.48,0.22,-0.53,87.75,-3.41,0.04
1.610,0.050344,1.016562,0.039210,-0.14,0.08,-0.40,87.75,-3.38,0.04
1.620,0.017911,0.997683,0.036790,0.18,-0.12,0.24,87.76,-3.29,0.04
1.630,0.078420,0.991390,0.031949,0.16,0.01,0.26,87.77,-3.34,0.04
1.640,0.081809,0.981224,0.038726,-0.31,-1.79,0.29,87.77,-3.41,0.05
1.650,0.005809,0.961861,0.033885,-0.72,-0.70,0.33,87.77,-3.30,0.05
1.660,0.030981,1.002524,0.041147,-0.71,0.06,-0.26,87.76,-3.24,0.05
1.670,0.011618,1.013657,0.045503,-0.18,0.56,-0.41,87.74,-3.13,0.04
1.680,-0.036306,0.991874,0.037758,-0.03,0.06,0.12,87.75,-2.92,0.04
1.690,0.055669,0.980256,0.035822,-0.15,-0.32,0.14,87.75,-2.93,0.04
1.700,0.040662,0.990422,0.034854,-0.04,-0.05,-0.05,87.76,-2.91,0.04
1.710,-0.000484,0.991874,0.039694,0.03,0.24,-0.09,87.76,-2.79,0.04
1.720,0.003873,0.997683,0.041631,0.01,0.01,0.01,87.75,-2.69,0.04
1.730,-0.023236,0.987517,0.038726,0.15,-0.21,0.12,87.75,-2.53,0.04
1.740,0.031949,0.988001,0.036790,0.05,-0.05,-0.06,87.76,-2.50,0.04
1.750,0.037274,0.995262,0.037274,0.12,0.18,-0.14,87.76,-2.49,0.04
1.760,-0.006293,1.004460,0.035822,0.13,-0.07,-0.11,87.77,-2.37,0.04
1.770,-0.002420,0.990422,0.038726,-0.07,-0.06,-0.11,87.77,-2.27,0.04
1.780,-0.035822,0.934269,0.038242,1.36,-0.22,0.72,87.78,-2.10,0.05
1.790,-0.017427,0.971543,0.019363,-0.10,-0.13,0.58,87.82,-1.97,0.05
1.800,-0.001936,0.941046,0.030981,0.07,-0.06,-0.38,87.83,-1.89,0.05
1.810,-0.022752,1.007364,0.040662,0.09,0.18,-0.50,87.83,-1.76,0.04
1.820,-0.029045,1.000103,0.041147,0.12,-0.01,0.06,87.82,-1.62,0.04
1.830,0.001452,0.993810,0.036306,0.03,-0.19,0.39,87.83,-1.56,0.05
1.840,-0.010650,0.999619,0.038242,-0.01,0.05,0.14,87.83,-1.48,0.05
1.850,-0.030497,0.985097,0.039694,0.08,0.08,-0.24,87.82,-1.35,0.05
1.860,-0.035338,1.000103,0.037758,0.06,-0.13,-0.11,87.82,-1.21,0.05
1.870,-0.041147,0.993810,0.035338,0.14,-0.08,0.16,87.83,-1.07,0.05
1.880,-0.009682,0.990906,0.032917,0.13,0.04,0.09,87.84,-1.00,0.05
1.890,-0.006293,0.988969,0.032433,0.11,0.20,0.11,87.85,-0.95,0.05
1.900,-0.013554,0.991390,0.031465,0.11,0.14,0.16,87.87,-0.88,0.05
1.910,-0.027592,0.966702,0.041147,-0.17,-0.15,0.07,87.85,-0.78,0.05
1.920,-0.028076,0.999135,0.048892,2.13,-0.26,-0.21,87.85,-0.69,0.05
1.930,-0.039694,0.996715,0.040178,0.11,0.05,-0.12,87.84,-0.57,0.05
1.940,-0.028076,0.997683,0.043567,0.25,0.12,0.18,87.83,-0.48,0.05
1.950,-0.003389,0.992842,0.040178,0.34,-0.11,0.07,87.83,-0.45,0.05
1.960,-0.022268,0.991390,0.037274,0.33,-0.10,-0.01,87.83,-0.38,0.05
1.970,-0.032433,0.989938,0.029045,0.21,-0.05,-0.00,87.85,-0.29,0.05
1.980,-0.042599,1.001071,0.031465,-0.05,0.15,0.18,87.87,-0.18,0.05
1.990,-0.022752,0.995262,0.037758,0.01,-0.13,-0.09,87.87,-0.12,0.05
2.000,-0.024204,0.995746,0.035822,-0.02,-0.30,-0.40,87.87,-0.07,0.05
2.010,-0.022268,1.000103,0.035822,-0.01,0.08,-0.04,87.87,-0.01,0.05
2.020,-0.003873,1.000103,0.038726,-0.03,0.22,0.34,87.87,-0.00,0.05
2.030,-0.011134,0.989453,0.042599,0.00,-0.13,0.20,87.86,0.02,0.05
2.040,-0.021299,0.988485,0.039694,0.04,-0.19,-0.06,87.85,0.07,0.05
2.050,-0.030013,0.991390,0.040178,0.13,0.10,-0.04,87.84,0.14,0.05
2.060,-0.028561,0.995746,0.040178,0.17,0.01,0.09,87.84,0.20,0.05
2.070,0.001452,0.991390,0.037758,0.11,-0.15,0.07,87.84,0.19,0.05
2.080,0.007745,0.988001,0.036306,0.12,-0.01,0.02,87.84,0.16,0.05
2.090,-0.004357,0.992358,0.038242,0.18,0.11,0.05,87.84,0.16,0.06
2.100,0.001452,1.032536,0.041147,0.48,0.09,-0.30,87.84,0.16,0.05
2.110,-0.055669,0.896995,0.031465,-0.26,-0.20,-0.63,87.85,0.29,0.05
2.120,-0.025656,1.032536,0.032917,0.21,-0.21,0.23,87.86,0.33,0.05
2.130,0.000000,1.009301,0.033885,-0.16,0.06,0.67,87.87,0.32,0.05
2.140,0.000000,0.977836,0.032917,0.03,0.15,0.10,87.88,0.31,0.06
2.150,-0.030013,0.987033,0.039694,-0.15,-0.03,-0.30,87.87,0.37,0.05
2.160,-0.002420,0.993810,0.038242,-0.08,-0.19,-0.24,87.86,0.35,0.05
2.170,0.102140,0.985581,0.038726,-0.09,0.08,-0.06,87.86,0.10,0.05
2.180,0.106981,0.993326,0.042115,0.05,0.12,0.18,87.85,-0.14,0.05
2.190,0.017427,1.001071,0.044535,0.25,-0.11,0.37,87.83,-0.18,0.06
2.200,-0.011134,0.995262,0.045503,0.24,-0.13,0.16,87.82,-0.15,0.06
2.210,-0.032433,0.991390,0.039694,0.38,-0.07,-0.02,87.82,-0.07,0.06
2.220,0.014038,0.996231,0.036306,0.18,-0.12,-0.10,87.82,-0.10,0.06
2.230,0.107949,0.943950,0.020331,0.78,0.30,-0.21,87.87,-0.35,0.05
2.240,0.088586,0.980256,0.019847,0.30,0.07,-0.48,87.91,-0.54,0.05
2.250,0.033885,0.986065,0.023236,-0.21,-0.53,0.17,87.94,-0.61,0.05
2.260,0.013070,0.988969,0.028561,0.06,0.07,0.64,87.95,-0.61,0.06
2.270,0.024204,0.978320,0.035338,0.11,0.36,0.16,87.95,-0.64,0.06
2.280,0.043083,0.972511,0.045987,0.05,-0.08,-0.41,87.93,-0.72,0.05
2.290,0.073580,0.991390,0.040662,0.11,-0.35,-0.29,87.92,-0.86,0.05
2.300,0.105529,1.007364,0.039210,-0.31,0.36,-0.45,87.91,-1.06,0.05
2.310,0.040178,0.949759,0.043083,0.29,-0.19,0.08,87.89,-1.12,0.05
2.320,0.057605,1.048027,0.042599,-0.03,-0.15,0.54,87.88,-1.20,0.05
2.330,0.080357,0.967670,0.033401,0.25,0.08,0.30,87.89,-1.34,0.06
2.340,0.073096,0.985581,0.032917,0.25,0.07,-0.19,87.90,-1.46,0.05
2.350,0.095363,0.984613,0.031949,0.06,-0.05,-0.26,87.91,-1.62,0.05
2.360,0.121503,0.990906,0.030497,0.11,-0.07,0.10,87.93,-1.84,0.05
2.370,0.044535,1.002039,0.031949,0.11,0.01,0.44,87.94,-1.86,0.06
2.380,-0.010166,0.983160,0.035338,0.06,0.04,0.31,87.94,-1.77,0.06
2.390,0.023236,0.986549,0.036790,-0.03,-0.00,-0.22,87.93,-1.75,0.06
2.400,0.076000,0.991390,0.041147,-0.01,-0.15,-0.36,87.92,-1.86,0.05
2.410,0.132637,0.993326,0.036790,0.03,-0.06,-0.12,87.92,-2.09,0.05
2.420,0.127796,0.990906,0.037274,0.10,0.10,0.24,87.92,-2.30,0.06
2.430,0.082293,0.994294,0.040178,0.06,-0.01,0.35,87.91,-2.39,0.06
2.440,0.028561,0.986549,0.041147,0.14,-0.07,0.16,87.90,-2.36,0.06
2.450,0.031465,0.991390,0.042599,0.15,-0.01,-0.14,87.89,-2.34,0.06
2.460,0.074548,0.996715,0.042599,0.21,-0.02,-0.24,87.87,-2.42,0.06
2.470,0.128280,0.996231,0.039210,0.15,-0.06,-0.09,87.87,-2.62,0.06
